condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=high|rep=01|length=200|model=gtr_g4,1,6,high,200,gtr_g4,0.333,True,4
ils=high|rep=01|length=200|model=gtr_g4,1,6,high,200,gtr_g4,0.959,True,3
ils=high|rep=01|length=200|model=gtr_g4,1,6,high,200,gtr_g4,0.333,False,2
ils=high|rep=01|length=200|model=gtr_g4,1,6,high,200,gtr_g4,0.984,True,2
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.333,False,4
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.333,False,6
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.333,False,9
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,10
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,10
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,9
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,8
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,7
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,6
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,5
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,4
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,3
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,2
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.333,False,3
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.994,True,2
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,0.333,False,2
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,1.0,True,3
ils=high|rep=01|length=200|model=gtr_g4,1,7,high,200,gtr_g4,,False,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.991,False,3
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,4
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,6
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,7
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,9
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,4
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,1.0,True,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,1.0,True,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,8
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.996,True,6
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,1.0,True,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,1,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,6
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.994,True,5
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.998,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,8
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,True,4
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,1.0,True,9
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,8
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,1.0,True,2
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,2,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.995,True,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,False,6
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.995,True,10
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,True,3
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.987,True,7
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.997,True,4
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,True,3
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.938,True,2
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.991,True,4
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,0.333,True,3
ils=high|rep=01|length=200|model=gtr,1,3,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.625,False,2
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,7
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,9
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,8
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,7
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,6
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,5
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,4
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.976,True,3
ils=high|rep=01|length=200|model=gtr,1,4,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,4
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.981,True,5
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,6
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,6
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,5
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,9
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.979,True,8
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,7
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,5,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,1.0,False,4
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.996,True,7
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,False,9
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,True,7
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,6
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,5
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,True,4
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.989,True,3
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,6,high,200,gtr,0.996,True,2
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.333,False,3
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,10
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,10
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,9
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,8
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,7
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,6
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,5
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,4
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,3
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.333,False,7
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.333,False,5
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.994,True,2
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,1.0,True,3
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,,False,2
ils=high|rep=01|length=200|model=gtr,1,7,high,200,gtr,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.992,False,3
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,1.0,True,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,1.0,True,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,10
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,9
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,8
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.997,True,6
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,1.0,True,2
ils=high|rep=01|length=200|model=hky_g4,1,1,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.965,True,5
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.993,False,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,7
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,True,4
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,True,10
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.982,True,9
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,8
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,1.0,True,2
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,2,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.981,True,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,False,7
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.984,True,4
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,True,3
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.982,True,10
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,True,3
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.975,True,7
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.995,True,4
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.333,True,3
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,3,high,200,hky_g4,0.891,True,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.542,False,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,7
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.996,True,3
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,0.333,False,9
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,8
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,7
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,6
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,5
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,4,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.988,True,5
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,5
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,9
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.987,True,8
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,7
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,5,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,1.0,False,4
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.985,True,7
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,False,9
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,True,7
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,6
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,5
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,False,5
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,True,4
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.955,True,3
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,6,high,200,hky_g4,0.984,True,2
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.333,False,3
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,10
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,10
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,9
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,8
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,7
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,6
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,5
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,4
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,3
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.333,False,6
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.333,False,2
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.333,False,4
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,1.0,True,3
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,,False,2
ils=high|rep=01|length=200|model=hky_g4,1,7,high,200,hky_g4,0.996,True,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.992,False,3
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,4
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,4
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,1.0,True,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,1.0,True,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,10
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,3
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,8
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.997,True,6
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,5
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,,False,4
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,,False,3
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,1.0,True,2
ils=high|rep=01|length=200|model=hky,1,1,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,3
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,7
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.994,True,5
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,3
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.998,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.994,True,9
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,8
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,3
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,0.333,False,3
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,1.0,True,2
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,,False,3
ils=high|rep=01|length=200|model=hky,1,2,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.993,True,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,False,9
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,False,8
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,False,5
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.994,True,4
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,True,3
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.993,True,10
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,True,3
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.991,True,7
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,False,5
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.998,True,4
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.333,True,3
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,3,high,200,hky,0.956,True,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.541,False,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,4
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,6
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,4
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.996,True,3
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,9
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,8
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,7
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,6
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,5
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,4
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,3
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,,False,2
ils=high|rep=01|length=200|model=hky,1,4,high,200,hky,0.333,False,2
