condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.992,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,1.0,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,4
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,10
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.969,True,10
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,9
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,7
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,6
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,4
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.999,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,4,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,10
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,8
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,5
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,1.0,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,3
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,9
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.999,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.999,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,0.882,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.987,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,False,5
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.998,True,10
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,1.0,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,False,3
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.983,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.989,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,False,4
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,1.0,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.97,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,1.0,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.333,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,0.953,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.921,True,10
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,False,9
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,1.0,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,1.0,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,False,5
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.999,True,3
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.997,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.916,True,10
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,1.0,True,4
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.999,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.999,True,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.968,True,6
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.97,True,5
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,False,3
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.333,False,2
ils=low|rep=01|length=1600|model=hky_g4,1,7,low,1600,hky_g4,0.981,False,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.997,True,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,4
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.914,True,5
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,6
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,9
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.977,True,7
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.988,True,6
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,True,5
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,6
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,1,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.334,False,5
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.998,True,6
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.334,False,7
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.333,False,10
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.993,True,10
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,1.0,True,4
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.987,True,3
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.996,True,6
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.333,True,5
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.997,True,4
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.987,True,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.996,True,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.333,True,3
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,0.988,True,2
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,2,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,True,3
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,1.0,True,4
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,8
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.973,True,7
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.988,True,6
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,9
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.999,True,6
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.997,True,3
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.989,True,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,3,low,1600,hky,0.989,True,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.999,True,4
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,1.0,True,6
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,10
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.992,True,10
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,9
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,7
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,4
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,4,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,1.0,True,4
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,True,3
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,7
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,9
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,True,7
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.999,True,6
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.998,True,4
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,True,3
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.925,True,3
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,5,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.996,True,4
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.999,True,10
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,1.0,True,6
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.996,True,3
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.997,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,False,4
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.991,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,1.0,True,6
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,0.987,True,4
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,6,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.975,True,10
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,True,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,True,7
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,6
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,False,5
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,3
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.973,True,10
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,4
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,1.0,True,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.99,True,6
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.992,True,5
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,False,3
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.333,False,2
ils=low|rep=01|length=1600|model=hky,1,7,low,1600,hky,0.995,False,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,True,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.998,True,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,1.0,True,4
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.918,True,5
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,True,10
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.988,True,7
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.988,True,6
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,True,5
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,True,3
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.999,True,6
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,1,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.334,False,5
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.999,True,6
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.333,False,7
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.993,True,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.333,False,10
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.996,True,10
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,1.0,True,4
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.986,True,3
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.996,True,6
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.998,True,4
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.987,True,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.998,True,2
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,0.999,True,3
ils=low|rep=01|length=1600|model=jc,1,2,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,1.0,True,4
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,True,10
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,1.0,True,3
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.987,True,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,1.0,True,6
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.994,True,3
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.994,True,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,True,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.98,True,7
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.98,True,6
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,3,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.999,True,4
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,7
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,1.0,True,6
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,True,5
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,True,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.999,True,10
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,9
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,8
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,1.0,True,3
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,4,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,1.0,True,4
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,True,3
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,7
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,7
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.95,True,3
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,7
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.998,True,6
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,True,5
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.999,True,4
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,True,2
ils=low|rep=01|length=1600|model=jc,1,5,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,True,7
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.999,True,4
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,True,3
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,False,2
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.998,True,10
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,False,9
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,1.0,True,6
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.998,True,3
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.998,True,2
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,1.0,True,3
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.99,True,2
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,1.0,True,6
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,0.985,True,4
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,6,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.975,True,10
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,1.0,True,3
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,True,2
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,True,7
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,1.0,True,6
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,False,5
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.998,True,3
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.999,True,2
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.972,True,10
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,1.0,True,4
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,1.0,True,2
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.984,True,6
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.988,True,5
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,False,4
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.333,False,3
ils=low|rep=01|length=1600|model=jc,1,7,low,1600,jc,0.991,False,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.457,True,7
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.543,False,5
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.333,False,3
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.567,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.945,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.991,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,2
